cas,mutator,anntations,percentage,accepted?,loc,blame error?,analyse time,constraints,hit as normal,hit as strict,Normal,Strict,Wrong dynamic
n_body,constant-swap,137,26.28,true,180,true,148,2788,true,true,1,1,1
n_body,constant-swap,137,999,true,322,false,2678,20404,false,false,0,0,0
n_body,constant-swap,137,-1,true,316,false,141,2322,false,false,0,0,0
n_body,constant-swap,137,105.84,true,180,false,2679,22543,false,false,0,0,0
n_body,constant-swap,137,95.62,true,180,false,961,11277,false,false,0,0,0
n_body,constant-swap,137,85.4,true,180,false,406,7458,false,false,0,0,0
n_body,constant-swap,137,73.72,true,180,false,233,6084,false,false,0,0,0
n_body,constant-swap,137,67.15,true,180,false,350,8089,false,false,0,0,0
n_body,constant-swap,137,63.5,true,180,false,374,8684,false,false,0,0,0
n_body,constant-swap,137,54.1,true,180,false,629,16620,false,false,0,0,0
n_body,constant-swap,137,43.7,true,180,false,1161,28399,false,false,0,0,0
n_body,constant-swap,137,34.31,true,180,false,161,3461,false,false,0,0,0
n_body,constant-swap,137,26.28,true,180,false,150,2789,false,false,0,0,0
n_body,constant-swap,137,999,true,322,false,2678,20404,false,false,0,0,0
n_body,constant-swap,137,-1,true,316,false,140,2322,false,false,0,0,0
n_body,constant-swap,137,105.84,true,180,false,2569,22551,false,false,0,0,0
n_body,constant-swap,137,95.62,true,180,false,983,11605,false,false,0,0,0
n_body,constant-swap,137,85.4,true,180,false,401,7454,false,false,0,0,0
n_body,constant-swap,137,73.72,true,180,false,208,6577,false,false,0,0,0
n_body,constant-swap,137,67.88,true,180,false,321,7471,false,false,0,0,0
n_body,constant-swap,137,64.23,true,180,false,418,9879,false,false,0,0,0
n_body,constant-swap,137,54.1,true,180,false,559,16569,false,false,0,0,0
n_body,constant-swap,137,43.8,true,180,false,546,16727,false,false,0,0,0
n_body,constant-swap,137,34.31,true,180,false,160,3461,false,false,0,0,0
n_body,constant-swap,137,26.28,true,180,false,150,2789,false,false,0,0,0
n_body,constant-swap,137,999,true,322,true,2665,20403,true,true,1,1,1
n_body,constant-swap,137,-1,true,316,true,141,2321,true,true,1,1,1
n_body,constant-swap,137,105.84,true,180,true,2571,22550,true,true,1,1,1
n_body,constant-swap,137,95.62,true,180,true,978,11604,true,true,1,1,1
n_body,constant-swap,137,85.4,true,180,true,404,7453,true,true,1,1,1
n_body,constant-swap,137,73.72,true,180,true,257,7134,true,true,1,1,1
n_body,constant-swap,137,67.88,true,180,true,356,8157,true,true,1,1,1
n_body,constant-swap,137,64.23,true,180,true,284,6410,true,true,1,1,1
n_body,constant-swap,137,54.1,true,180,true,396,9368,true,true,1,1,1
n_body,constant-swap,137,43.8,true,180,true,1163,28387,true,true,1,1,1
n_body,constant-swap,137,34.31,true,180,true,158,3460,true,true,1,1,1
n_body,constant-swap,137,26.28,true,180,true,147,2788,true,true,1,1,1
n_body,constant-swap,137,999,true,322,false,2678,20404,false,false,0,0,0
n_body,constant-swap,137,-1,true,316,false,141,2322,false,false,0,0,0
n_body,constant-swap,137,105.84,true,180,false,2679,22543,false,false,0,0,0
n_body,constant-swap,137,95.62,true,180,false,975,11605,false,false,0,0,0
n_body,constant-swap,137,85.4,true,180,false,398,7454,false,false,0,0,0
n_body,constant-swap,137,73.72,true,180,false,312,7968,false,false,0,0,0
n_body,constant-swap,137,67.88,true,180,false,352,8171,false,false,0,0,0
n_body,constant-swap,137,64.23,true,180,false,424,9871,false,false,0,0,0
n_body,constant-swap,137,54.1,true,180,false,558,16570,false,false,0,0,0
n_body,constant-swap,137,43.8,true,180,false,1162,28402,false,false,0,0,0
n_body,constant-swap,137,34.31,true,180,false,669,14061,false,false,0,0,0
n_body,constant-swap,137,26.28,true,180,false,147,2789,false,false,0,0,0
n_body,constant-swap,137,999,true,322,true,2682,20403,true,true,1,1,1
n_body,constant-swap,137,-1,true,316,true,142,2321,true,true,1,1,1
n_body,constant-swap,137,105.84,true,180,true,2663,22542,true,true,1,1,1
n_body,constant-swap,137,95.62,true,180,true,980,11604,true,true,1,1,1
n_body,constant-swap,137,85.4,true,180,true,398,7453,true,true,1,1,1
n_body,constant-swap,137,73.72,true,180,true,254,7137,true,true,1,1,1
n_body,constant-swap,137,67.88,true,180,true,202,5726,true,true,1,1,1
n_body,constant-swap,137,64.23,true,180,true,421,9875,true,true,1,1,1
n_body,constant-swap,137,54.1,true,180,true,556,16563,true,true,1,1,1
n_body,constant-swap,137,43.8,true,180,true,1165,28385,true,true,1,1,1
n_body,constant-swap,137,34.31,true,180,true,161,3460,true,true,1,1,1
n_body,constant-swap,137,26.28,true,180,true,149,2788,true,true,1,1,1
n_body,constant-swap,137,999,true,322,true,2670,20403,true,true,1,1,1
n_body,constant-swap,137,-1,true,316,true,141,2321,true,true,1,1,1
n_body,constant-swap,137,105.84,true,180,true,1303,15241,true,true,1,1,1
n_body,constant-swap,137,94.16,true,180,true,342,5521,true,true,1,1,1
n_body,constant-swap,137,83.94,true,180,true,344,5600,true,true,1,1,1
n_body,constant-swap,137,73.72,true,180,true,296,5225,true,true,1,1,1
n_body,constant-swap,137,65.69,true,180,true,197,2901,true,true,1,1,1
n_body,constant-swap,137,61.31,true,180,true,266,3599,true,true,1,1,1
n_body,constant-swap,137,53.28,true,180,true,219,3030,true,true,1,1,1
n_body,constant-swap,137,43.7,true,180,true,127,2248,true,true,1,1,1
n_body,constant-swap,137,34.31,true,180,true,130,2309,true,true,1,1,1
n_body,constant-swap,137,24.82,true,180,true,125,2307,true,true,1,1,1
n_body,constant-swap,137,999,true,322,false,2578,20404,false,false,0,0,0
